TA2ID;English
6470;Anterior branches of thoracic nerves
6471;Intercostal nerves
6472;Intercostal nerve
6473;Muscular branches of intercostal nerve
6474;Collateral branch of intercostal nerve
6475;Lateral cutaneous branch of intercostal nerve
6476;Intercostobrachial nerve
6477;(Accessory intercostobrachial nerve)
6478;Lateral pectoral cutaneous branch of intercostal nerve
6479;Lateral mammary branches of intercostal nerve
6480;Lateral abdominal cutaneous branch of intercostal nerve
6481;Anterior cutaneous branch of intercostal nerve
6482;Anterior pectoral cutaneous branch of intercostal nerve
6483;Medial mammary branches of intercostal nerve
6484;Anterior abdominal cutaneous branch of intercostal nerve
6485;Subcostal nerve
6486;Muscular branches of subcostal nerve
6487;Lateral cutaneous branch of subcostal nerve
6488;Anterior cutaneous branch of subcostal nerve
6489;Lumbar nerves
6490;(Furcal nerve)
6491;Posterior rami of lumbar nerves
6492;Posterior cutaneous branches of lumbar nerves
6493;Superior gluteal cutaneous nerves
6494;Posterior lumbar plexus
6495;Anterior rami of lumbar nerves
6496;Iliohypogastric nerve
6497;Lateral cutaneous branch of iliohypogastric nerve
6498;Anterior cutaneous branch of iliohypogastric nerve
6499;Ilio-inguinal nerve
6500;Anterior labial nerves
6501;Anterior scrotal nerves
6502;Posterior divisions of anterior rami of lumbar nerves
6503;Anterior divisions of anterior rami of lumbar nerves
6504;Lumbosacral trunk
6505;Posterior division of lumbosacral trunk
6506;Anterior division of lumbosacral trunk
6507;Sacral nerves
6508;Posterior rami of sacral nerves
6509;Middle gluteal cutaneous nerves
6510;Anterior rami of sacral nerves
6511;Posterior divisions of anterior rami of sacral nerves
6512;Anterior divisions of anterior rami of sacral nerves
6513;Coccygeal nerve
6514;Posterior ramus of coccygeal nerve
6515;Anterior ramus of coccygeal nerve
6516;Lumbosacral plexus
6517;Lumbar plexus
6518;Posterior part of lumbar plexus
6519;Anterior part of lumbar plexus
6520;Branches of posterior part of lumbar plexus
6521;Lateral femoral cutaneous nerve
6522;Femoral nerve
6523;Muscular branches of femoral nerve
6524;Anterior cutaneous branches of femoral nerve
6525;Saphenous nerve
6526;Infrapatellar branch of saphenous nerve
6527;Medial crural cutaneous branches of saphenous nerve
6528;Branches of anterior part of lumbar plexus
6529;Genitofemoral nerve
6530;Genital branch of genitofemoral nerve
6531;Femoral branch of genitofemoral nerve
6532;Obturator nerve
6533;Anterior branch of obturator nerve
6534;Cutaneous branch of obturator nerve
6535;Anterior muscular branches of obturator nerve
6536;Posterior branch of obturator nerve
6537;Posterior muscular branches of obturator nerve
6538;(Accessory obturator nerve)
6539;Sacral plexus
6540;Posterior part of sacral plexus
6541;Anterior part of sacral plexus
6542;Branches of posterior part of sacral plexus
6543;Superior gluteal nerve
6544;Inferior gluteal nerve
6545;Nerve to piriformis muscle
6546;Perforating cutaneous nerve
6547;Posterior root of posterior femoral cutaneous nerve
6548;Posterior root of sciatic nerve
6549;Branches of anterior part of sacral plexus
6550;Nerve to obturator internus
6551;Nerve to quadratus femoris muscle
6552;Nerve to levator ani
6553;Nerve to coccygeus muscle
6554;Pudendal nerve
6555;Inferior anal nerve
6556;Perineal nerve
6557;Superficial branch of perineal nerve
6558;Posterior labial nerves
6559;Posterior scrotal nerves
6560;Deep branch of perineal nerve
6561;Muscular branches of perineal nerve
6562;Dorsal nerve of clitoris
6563;Dorsal nerve of penis
6564;Anterior root of posterior femoral cutaneous nerve
6565;Anterior root of sciatic nerve
6566;Posterior femoral cutaneous nerve
6567;Inferior gluteal cutaneous nerves
6568;Perineal branches of posterior femoral cutaneous nerve
6569;Sciatic nerve
6570;Muscular branches of sciatic nerve
6571;Common fibular nerve
6572;Lateral sural cutaneous nerve
6573;Sural communicating branch of common fibular nerve
6574;Superficial fibular nerve
6575;Muscular branches of superficial fibular nerve
6576;Medial dorsal cutaneous nerve of foot
6577;Intermediate dorsal cutaneous nerve of foot
6578;Dorsal digital branches of superficial fibular nerve
6579;Deep fibular nerve
6580;Muscular branches of deep fibular nerve
6581;Dorsal digital branches of deep fibular nerve
6582;Tibial nerve
6583;Muscular branches of tibial nerve
6584;Crural interosseous nerve
6585;Medial sural cutaneous nerve
6586;Sural nerve
6587;Lateral dorsal cutaneous nerve of foot
6588;Lateral calcaneal branches of sural nerve
6589;Medial calcaneal branches of tibial nerve
6590;Medial plantar nerve
6591;Common plantar digital branches of medial plantar nerve
6592;Proper plantar digital branches of medial plantar nerve
6593;Lateral plantar nerve
6594;Superficial branch of lateral plantar nerve
6595;Common plantar digital branches of lateral plantar nerve
6596;Proper plantar digital branches of lateral plantar nerve
6597;Deep branch of lateral plantar nerve
6598;Coccygeal plexus
6599;Anococcygeal nerve
6600;Autonomic division of peripheral nervous system
6601;Thoracolumbar part of autonomic division
6602;Sympathetic trunk
6603;Interganglionic branches
6604;Paravertebral ganglia
6605;Intermediate ganglia
6606;Ganglia of sympathetic trunk
6607;Cervical ganglia
6608;Superior cervical ganglion
6609;Middle cervical ganglion
6610;(Vertebral ganglion)
6611;(Inferior cervical ganglion)
6612;Cervicothoracic ganglion
6613;Thoracic ganglia
6614;Lumbar ganglia
6615;Sacral ganglia
6616;Ganglion impar
6617;Sympathetic nerves
6618;Jugular nerve
6619;Internal carotid nerve
6620;External carotid nerves
6621;Laryngopharyngeal nerves
6622;Superior cervical cardiac nerve
6623;Middle cervical cardiac nerve
6624;Ansa subclavia
6625;Inferior cervical cardiac nerve
6626;Vertebral nerve
6627;Thoracic visceral nerves
6628;Thoracic cardiac nerves
6629;Thoracic pulmonary nerves
6630;Oesophageal nerves
6631;Greater thoracic splanchnic nerve
6632;Lesser thoracic splanchnic nerve
6633;Renal branch of lesser thoracic splanchnic nerve
6634;Least thoracic splanchnic nerve
6635;Lumbar splanchnic nerves
6636;Sacral splanchnic nerves
6637;Prevertebral ganglia
6638;Thoracic splanchnic ganglion
6639;Coeliac ganglia
6640;Aorticorenal ganglia
6641;Superior mesenteric ganglion
6642;Inferior mesenteric ganglion
6643;Perivascular plexuses
6644;Common carotid plexus
6645;Internal carotid plexus
6646;Sympathetic root of ciliary ganglion
6647;Deep petrosal nerve
6648;Caroticotympanic nerves
6649;Pineal nerve
6650;Cavernous plexus
6651;External carotid plexus
6652;Sympathetic root of submandibular ganglion
6653;(Sympathetic root of sublingual ganglion)
6654;Sympathetic root of otic ganglion
6655;Subclavian plexus
6656;Brachial autonomic plexus
6657;Vertebral plexus
6658;Thoracic aortic plexus
6659;Iliac plexus
6660;Femoral plexus
6661;Craniosacral part of autonomic division
6662;Cranial part
6663;Ciliary ganglion
6664;Short ciliary nerves
6665;Pterygopalatine ganglion
6666;Orbital branches of maxillary nerve
6667;Submandibular ganglion
6668;Anterior branch of lingual nerve to submandibular ganglion
6669;Submandibular nerves
6670;(Sublingual ganglion)
6671;Otic ganglion
6672;Branch of auriculotemporal nerve to otic ganglion
6673;Vagal part of autonomic division
6674;Anterior vagal trunk
6675;Anterior gastric branches of anterior vagal trunk
6676;Anterior nerve of lesser curvature
6677;Hepatic branches of anterior vagal trunk
6678;Pyloric branch of anterior vagal trunk
6679;Posterior vagal trunk
6680;Posterior gastric branches of posterior vagal trunk
6681;Posterior nerve of lesser curvature
6682;Coeliac branches of posterior vagal trunk
6683;Renal branches of posterior vagal trunk
6684;Sacral part of autonomic division
6685;Pelvic splanchnic nerves
6686;Visceral part of autonomic division
6687;Thoracic plexuses
6688;Cardiac plexus
6689;Cardiac ganglia
6690;Oesophageal plexus
6691;Pulmonary plexus
6692;Abdominal plexuses
6693;Phrenic plexus
6694;Phrenic ganglia
6695;Abdominal aortic plexus
6696;Coeliac plexus
6697;Hepatic plexus
6698;Splenic plexus
6699;Gastric plexuses
6700;Pancreatic plexus
6701;Suprarenal plexus
6702;Renal plexus
6703;Renal ganglia
6704;Ureteric plexus
6705;Superior mesenteric plexus
6706;Ovarian plexus
6707;Testicular plexus
6708;Intermesenteric plexus
6709;Inferior mesenteric plexus
6710;Superior anorectal plexus
6711;Superior hypogastric plexus
6712;Pelvic plexuses
6713;Pelvic ganglia
6714;Hypogastric nerve
6715;Inferior hypogastric plexus
6716;Middle anorectal plexus
6717;Rectal plexus
6718;Superior anal nerves
6719;Vesical plexus
6720;Deferential plexus
6721;Uterovaginal plexus
6722;Vaginal nerves
6723;Cavernous nerves of clitoris
6724;Prostatic plexus
6725;Cavernous nerves of penis
6726;Enteric plexus
6727;Myenteric plexus
6728;Submucosal plexus
6730;Olfactory organ
6732;Olfactory epithelium
6733;Olfactory glands
6734;Eye
6735;Eyeball
6736;Anterior pole of eyeball
6737;Posterior pole of eyeball
6738;Equator of eyeball
6739;Meridians of eyeball
6740;External axis of eyeball
6741;Internal axis of eyeball
6742;Optic axis
6743;Fibrous layer of eyeball
6744;Cornea
6745;Corneal vertex
6746;Anterior surface of cornea
6747;Posterior surface of cornea
6748;Corneoscleral junction
6749;Conjunctival ring
6750;Sclera
6751;Sulcus sclerae
6752;Vascular layer of eyeball
6753;Iris
6754;Pupil
6755;Pupillary margin of iris
6756;Inner zone of iris
6757;Folds of iris
6758;Outer zone of iris
6759;Ciliary margin of iris
6760;Anterior surface of iris
6761;Posterior surface of iris
6762;Sphincter pupillae
6763;Dilator pupillae
6764;(Pupillary membrane)
6765;Ciliary body
6766;Corona ciliaris
6767;Ciliary processes
6768;Ciliary folds
6769;Orbiculus ciliaris
6770;Ciliary muscle
6771;Meridional fibres of ciliary muscle
6772;Radial fibres of ciliary muscle
6773;Circular fibres of ciliary muscle
6774;Choroid
6775;Inner layer of eyeball
6776;Retina
6777;Nonvisual retina
6778;Iridal part of retina
6779;Ciliary part of retina
6780;Ora serrata
6781;Optic part of retina
6782;Pigmented layer of optical retina
6783;Neural layer of optical retina
6784;Macula
6785;Fovea centralis
6786;Foveola
6787;Intraocular part of optic nerve
6788;Optic disc
6789;Depression of optic disc
6790;Anterior segment of eyeball
6791;Aqueous humor
6792;Anterior chamber of eyeball
6793;Iridocorneal angle
6794;Posterior chamber of eyeball
6795;Ciliary zonule
6796;Zonular fibres
6797;Zonular spaces
6798;Lens
6799;Anterior surface of lens
6800;Anterior pole of lens
6801;Posterior surface of lens
6802;Posterior pole of lens
6803;Axis of lens
6804;Equator of lens
6805;Radii of lens
6806;Posterior segment of eyeball
6807;Postremal chamber of eyeball
6808;Retrozonular space
6809;Vitreous body
6810;Hyaloid fossa
6811;Hyaloid canal
6812;(Hyaloid artery)
6813;Vitreous membrane
6814;Vitreous humor
6815;Accessory visual structures
6816;Episcleral layer
6817;Fascial sheath of eyeball
6818;Suspensory ligament of eyeball
6819;Orbital fat body
6820;Orbitalis muscle
6822;Eyelids
6823;Anterior surface of eyelid
6824;Anterior palpebral margin
6825;Posterior palpebral margin
6826;Posterior surface of eyelid
6827;Superior tarsus
6828;Superior tarsal muscle
6829;Inferior tarsus
6830;Inferior tarsal muscle
6831;Lateral palpebral ligament
6832;Medial palpebral ligament
6833;Tarsal glands
6834;Ciliary glands
6835;Sebaceous glands of eyelids
6837;Bulbar conjunctiva
6838;Conjunctival sac
6839;Palpebral conjunctiva
6840;Superior conjunctival fornix
6841;Plica semilunaris of conjunctive
6842;Inferior conjunctival fornix
6843;Conjunctival glands
6844;Lacrimal caruncle
6845;Lacrimal apparatus
6846;Lacrimal gland
6847;Orbital part of lacrimal gland
6848;Palpebral part of lacrimal gland
6849;Excretory ducts of lacrimal gland
6850;(Accessory lacrimal glands)
6851;Rivus lacrimalis
6852;Lacus lacrimalis
6853;Lacrimal papilla
6854;Lacrimal punctum
6855;Lacrimal canaliculus
6856;Ampulla of lacrimal canaliculus
6857;Lacrimal sac
6858;Fornix of lacrimal sac
6859;Nasolacrimal duct
6860;Lacrimal fold
6861;Ear
6862;External ear
6867;External acoustic meatus
6868;External acoustic pore
6869;Cartilage of external acoustic meatus
6870;Tympanic membrane
6871;Pars flaccida of tympanic
6872;Pars tensa of tympanic membrane
6873;Mallear prominence
6874;Mallear stria
6875;Umbo of tympanic membrane
6876;Fibrocartilaginous ring
6877;Middle ear
6878;Tympanic cavity
6879;Epitympanic recess
6880;Cupular part of epitympanic recess
6881;Tympanic cavity proper
6882;Mesotympanum
6883;Hypotympanum
6884;Recesses of tympanic membrane
6885;Anterior recess of tympanic membrane
6886;Superior recess of tympanic membrane
6887;Posterior recess of tympanic membrane
6888;Walls of tympanic cavity
6889;Mucosa of tympanic cavity
6890;Tegmental wall of tympanic cavity
6891;Jugular wall of tympanic cavity
6892;Styloid prominence
6893;Tympanic cells
6894;Carotid wall of tympanic cavity
6895;Tympanic opening of auditory tube
6896;Labyrinthine wall of tympanic cavity
6897;Vestibular window
6898;Fossa of vestibular window
6899;Promontory of tympanic cavity
6900;Groove of promontory
6901;Subiculum of promontory
6902;Ponticle of promontory
6903;Sinus tympani
6904;Cochlear window
6905;Secondary tympanic membrane
6906;Fossa of cochlear window
6907;Crest of cochlear window
6908;Processus cochleariformis
6909;Mastoid wall of tympanic cavity
6910;Aditus to mastoid antrum
6911;Prominence of lateral semicircular canal
6912;Prominence of facial canal
6913;Pyramidal eminence
6914;Fossa of incus
6915;Posterior sinus
6916;Tympanic aperture of posterior tympanic canaliculus
6917;Membranous wall of tympanic cavity
6918;Posterior fold of malleus
6919;Anterior fold of malleus
6920;Fold of chorda tympani
6921;Fold of incus
6922;Fold of stapedius
6923;Auditory ossicles
6924;Joints of auditory ossicles
6926;Auditory tube
6927;Bony part of auditory tube
6928;Isthmus of auditory tube
6929;Tubal cells
6930;Cartilaginous part of auditory tube
6932;Membranous lamina of auditory tube
6933;Mucosa of auditory tube
6934;Tubal glands
6935;Internal ear
6937;Perilymphatic space
6938;Perilymph
6939;Perilymphatic ducts
6940;Vestibular aqueduct
6942;Vestibule
6943;Elliptical recess
6944;Internal opening of vestibular canaliculus
6945;Spherical recess
6946;Cochlear recess
6947;Walls of vestibule
6948;Vestibular crest
6949;Pyramid of vestibule
6950;Maculae cribrosae
6951;Macula cribrosa superior
6952;Macula cribrosa media
6953;Macula cribrosa inferior
6954;Semicircular canals
6955;Anterior semicircular canal
6956;Anterior bony ampulla
6957;Posterior semicircular canal
6958;Posterior bony ampulla
6959;Common bony limb
6960;Ampullary bony limbs
6961;Lateral semicircular canal
6962;Lateral bony ampulla
6963;Simple bony limb
6964;Cochlea
6965;Cochlear cupula
6966;Base of cochlea
6967;Spiral canal of cochlea
6968;Scala vestibuli
6969;Helicotrema
6970;Scala tympani
6971;Internal opening of cochlear canaliculus
6972;Walls of cochlea
6973;Osseous spiral lamina
6974;Vestibular lamella
6975;Tympanic lamella
6976;Foramina nervosa
6977;Hamulus of spiral lamina
6978;Secondary spiral lamina
6979;Cochlear septum
6980;Modiolous of cochlea
6981;Base of modiolus
6982;Lamina of modiolus
6983;Spiral canal of modiolus
6984;Longitudinal canals of modiolus
6986;Fundus of internal acoustic meatus
6987;Transverse crest
6988;Facial area
6989;Vertical crest
6990;Superior vestibular area
6991;Inferior vestibular area
6992;Foramen singulare
6993;Cochlear area
6994;Tractus spiralis foraminosus
6995;Membranous labyrinth
6996;Endolymphatic space
6997;Endolymph
6998;Vestibular labyrinth
6999;Utricle
7000;Macula of utricle
7001;Saccule
7002;Macula of saccule
7003;Utriculosaccular duct
